text|keyphrases
"tures with potential bias like race and gender can often be worse than leaving them
in, since it makes it harder to identify and correct instances of bias in the model.
When collecting and preparing data, another area where bias can be introduced is in
the way the data is labeled. Teams often outsource labeling of large datasets, but it’s
important to take care in understanding how labelers can introduce bias to a dataset,
especially if the labeling is subjective. This is known as <i>experimenter</i> <i>bias.</i> Imagine
we’re building a sentiment analysis model, and we have outsourced the labeling to a
group of 20 people—it’s their job to label each piece of text on a scale from 1 (nega‐
tive) to 5 (positive). This type of analysis is extremely subjective and can be influ‐
enced by one’s culture, upbringing, and many other factors. Before using this data to
train our model, we should ensure this group of 20 labelers reflects a diverse popula‐
tion.
In addition to data, bias can also be introduced during model training by the objec‐
tive function we choose. For example, if we optimize our model for overall accuracy,
this may not accurately reflect model performance across all slices of data. In cases
where datasets are inherently imbalanced, using accuracy as our only metric may
miss cases where our model is underperforming or making unfair decisions on
minority classes in our data.
Throughout this book, we’ve seen that ML has the power to improve productivity,
add business value, and automate tasks that were previously manual. As data scien‐
tists and ML engineers, we have a shared responsibility to ensure the models we build
don’t have adverse effects on the populations that use them.
<header><largefont><b>Solution</b></largefont></header>
To handle problematic bias in machine learning, we need solutions both for identify‐
ing areas of harmful bias in data before training a model, and evaluating our trained
model through a fairness lens. The Fairness Lens design pattern provides approaches
for building datasets and models that treat all groups of users equally. We’ll demon‐
strate techniques for both types of analysis using the What-If Tool, an open source
tool for dataset and model evaluation that can be run from many Python notebook
environments."|bias; experimenter bias; Fairness Lens design pattern; implicit bias; labeling; model evaluation; problematic bias; proxy bias
"windowed = (data
| 'window' >> beam.WindowInto(
beam.window.SlidingWindows(2 * 60 * 60, 10*60))
model_state = (windowed
| 'model' >> beam.transforms.CombineGlobally(ModelFn()))
There are meaningful differences between the rolling window in pandas and the slid‐
ing window in Apache Beam because of how often the is_anomaly function is called
and how often the model parameters (mean and standard deviation) need to be com‐
puted. These are discussed below.
<b>Perelementversusoveratimeinterval.</b> is_anomaly
In the pandas code, the function is
being called on every instance in the dataset. The anomaly detection code computes
the model parameters and applies it immediately to the last item in the window. In
the Beam pipeline, the model state is also created on every sliding window, but the
sliding window in this case is based on time. Therefore, the model parameters are
computed just once every 10 minutes.
The anomaly detection itself is carried out on every instance:
anomalies = (windowed
| 'latest_slice' >> beam.FlatMap(is_latest_slice)
| 'find_anomaly' >> beam.Map(is_anomaly, model_external))
Notice that this carefully separates out computationally expensive training from com‐
putationally cheap inference. The computationally expensive part is carried out only
once every 10 minutes while allowing every instance to be classified as being an
anomaly or not.
<b>High-throughputdatastreams.</b>
Data volumes keep increasing, and much of that
increase in data volume is due to real-time data. Consequently, this pattern has to be
applied to high-throughput data streams—streams where the number of elements
can be in excess of thousands of items per second. Think, for example, of click‐
streams from websites or streams of machine activity from computers, wearable devi‐
ces, or cars.
The suggested solution using a streaming pipeline is advantageous in that it avoids
retraining the model at every instance, something that the pandas code in the Prob‐
lem statement does. However, the suggested solution gives back those gains by creat‐
ing an in-memory dataframe of all the records received. If we receive 5,000 items a
second, then the in-memory dataframe over 10 minutes will contain 3 million
records. Because there are 12 sliding windows that will need to be maintained at any
point in time (10-minute windows, each over 2 hours), the memory requirements can
become considerable.
Storing all the received records in order to compute the model parameters at the end
of the window can become problematic. When the data stream is high throughput, it"|Apache Beam; Windowed Inference design pattern
"{""reviews"": ""The film is based on a prize-winning novel.""},
{""reviews"": ""The film is fast moving and has several great action scenes.""},
{""reviews"": ""The film was very boring. I walked out half-way.""}
]
}
parent = ""projects/{}/models/imdb"".format(""PROJECT"", ""v1"")
response = api.projects().predict(body = request_data,
name = parent).execute()
The equivalent of the above code can be written in many languages (we show Python
because we assume you are somewhat familiar with it). At the time that this book is
being written, developers can access the Discovery API from Java, PHP, .NET, Java‐
Script, Objective-C, Dart, Ruby, Node.js, and Go.
<b>Powerfulecosystem</b>
Because web application frameworks are so widely used, there is a lot of tooling avail‐
able to measure, monitor, and manage web applications. If we deploy the ML model
to a web application framework, the model can be monitored and throttled using
tools that software reliability engineers (SREs), IT administrators, and DevOps per‐
sonnel are familiar with. They do not have to know anything about machine learning.
Similarly, your business development colleagues know how to meter and monetize
web applications using API gateways. They can carry over that knowledge and apply
it to metering and monetizing machine learning models.
<header><largefont><b>Trade-Offs</b></largefont> <largefont><b>and</b></largefont> <largefont><b>Alternatives</b></largefont></header>
As the joke by David Wheeler goes, the solution to any problem in computer science
is to add an extra level of indirection. Introduction of an exported stateless function
specification provides that extra level of indirection. The Stateless Serving Function
design pattern allows us to change the serving signature to provide extra functional‐
ity, like additional pre- and postprocessing, beyond what the ML model does. In fact,
it is possible to use this design pattern to provide multiple endpoints for a model.
This design pattern can also help with creating low-latency, online prediction for
models that are trained on systems, such as data warehouses, that are typically associ‐
ated with long-running queries.
<b>Customservingfunction</b>
The output layer of our text classification model is a Dense layer whose output is in
the range (-∞,∞):
model.add(tf.keras.layers.Dense(1, name='positive_review_logits'))
Our loss function takes this into account:"|custom serving function; low latency; model; software reliability engineer (SRE); SRE (software reliability engineer); Stateless Serving Function design pattern; Wheeler
"Because they both represent features in reduced dimensionality, bottleneck layers are
conceptually similar to embeddings. For example, in an autoencoder model with an
encoder-decoder architecture, the bottleneck layer <i>is</i> an embedding. In this case, the
bottleneck serves as the middle layer of the model, mapping the original input data to
a lower-dimensionality representation, which the decoder (the second half of the net‐
work) uses to map the input back to its original, higher-dimensional representation.
To see a diagram of the bottleneck layer in an autoencoder, refer to Figure 2-13 in
Chapter 2.
An embedding layer is essentially a lookup table of weights, mapping a particular fea‐
ture to some dimension in vector space. The main difference is that the weights in an
embedding layer can be trained, whereas all the layers leading up to and including the
bottleneck layer have their weights frozen. In other words, the entire network up to
and including the bottleneck layer is nontrainable, and the weights in the layers after
the bottleneck are the only trainable layers in the model.
It’s also worth noting that pre-trained embeddings can be used in
the Transfer Learning design pattern. When you build a model that
includes an embedding layer, you can either utilize an existing
(pre-trained) embedding lookup, or train your own embedding
layer from scratch.
To summarize, transfer learning is a solution you can employ to solve a similar prob‐
lem on a smaller dataset. Transfer learning always makes use of a bottleneck layer
with nontrainable, frozen weights. Embeddings are a type of data representation.
Ultimately, it comes down to purpose. If the purpose is to train a similar model, you
would use transfer learning. Consequently, if the purpose is to represent an input
image more concisely, you would use an embedding. The code might be exactly the
same.
<b>Implementingtransferlearning</b>
You can implement transfer learning in Keras using one of these two methods:
• Loading a pre-trained model on your own, removing the layers after the bottle‐
neck, and adding a new final layer with your own data and labels
• Using a pre-trained TensorFlow Hub module as the foundation for your transfer
learning task
Let’s start by looking at how to load and use a pre-trained model on your own. For
this, we’ll build on the VGG model example we introduced earlier. Note that VGG is
a model architecture, whereas ImageNet is the data it was trained on. Together, these
make up the pre-trained model we’ll be using for transfer learning. Here, we’re using
transfer learning to classify colorectal histology images. Whereas the original"|bottleneck layer; Keras; TensorFlow hub; Transfer Learning design pattern; VGG
"By training this model architecture on a massive dataset of image/caption pairs, the
encoder learns an efficient vector representation for images. The decoder learns how
to translate this vector to a text caption. In this sense, the encoder becomes an
Image2Vec embedding machine.
<header><largefont><b>Why</b></largefont> <largefont><b>It</b></largefont> <largefont><b>Works</b></largefont></header>
The embedding layer is just another hidden layer of the neural network. The weights
are then associated to each of the high-cardinality dimensions, and the output is
passed through the rest of the network. Therefore, the weights to create the embed‐
ding are learned through the process of gradient descent just like any other weights in
the neural network. This means that the resulting vector embeddings represent the
most efficient low-dimensional representation of those feature values with respect to
the learning task.
While this improved embedding ultimately aids the model, the embeddings them‐
selves have inherent value and allow us to gain additional insight into our dataset.
Consider again the customer video dataset. By only using one-hot encoding, any two
separate users, user_i and user_j, will have the same similarity measure. Similarly, the
dot product or cosine similarity for any two distinct six-dimensional one-hot
encodings of birth plurality would have zero similarity. This makes sense since the
one-hot encoding is essentially telling our model to treat any two different birth plu‐
ralities as separate and unrelated. For our dataset of customers and video watches, we
lose any notion of similarity between customers or videos. But this doesn’t feel quite
right. Two different customers or videos likely do have similarities between them.
The same goes for birth plurality. The occurrence of quadruplets and quintuplets
likely affects the birthweight in a statistically similar way as opposed to single child
birthweights (see Figure 2-9).
<i>Figure</i> <i>2-9.</i> <i>By</i> <i>forcing</i> <i>our</i> <i>categorical</i> <i>variable</i> <i>into</i> <i>a</i> <i>lower-dimensional</i> <i>embedding</i>
<i>space,</i> <i>we</i> <i>can</i> <i>also</i> <i>learn</i> <i>relationships</i> <i>between</i> <i>the</i> <i>different</i> <i>categories.</i>"|Embedding design pattern
"<b>SELECT</b>
model,
model_version,
time,
REGEXP_EXTRACT(raw_data, r'.*""text"": ""(.*)""') <b>AS</b> text,
REGEXP_EXTRACT(raw_prediction, r'.*""source"": ""(.*?)""') <b>AS</b> prediction,
REGEXP_EXTRACT(raw_prediction, r'.*""confidence"": (0.\d{2}).*') <b>AS</b> confidence,
REGEXP_EXTRACT(groundtruth, r'.*""source"": ""(.*?)""') <b>AS</b> groundtruth,
<b>FROM</b>
txtcls_eval.swivel
<i>Table</i> <i>5-2.</i> <i>Once</i> <i>ground</i> <i>truth</i> <i>is</i> <i>available,</i> <i>it</i> <i>can</i> <i>be</i> <i>added</i> <i>to</i> <i>the</i> <i>original</i> <i>BigQuery</i> <i>table</i>
<i>and</i> <i>the</i> <i>performance</i> <i>of</i> <i>the</i> <i>model</i> <i>can</i> <i>be</i> <i>evaluated</i>
<b>Row</b> <b>model</b> <b>model_version</b> <b>time</b> <b>text</b> <b>prediction</b> <b>confidence</b> <b>groundtruth</b>
1 txtcls swivel 2020-06-10 AnativeMacapp github 0.77 github
01:38:13UTC wrapperforWhatsApp
Web
2 txtcls swivel 2020-06-10 SenateConfirmsFirst nytimes 0.99 nytimes
01:37:46UTC BlackAirForceChief
3 txtcls swivel 2020-06-10 AstronautsDockWith github 0.99 nytimes
01:40:32UTC SpaceStationAfter
HistoricSpaceXLaunch
4 txtcls swivel 2020-06-09 YouTubeintroduces techcrunch 0.77 techcrunch
21:21:44UTC VideoChapterstomake
iteasiertonavigate
longervideos
With this information accessible in BigQuery, we can load the evaluation table into a
df_evals
dataframe, , and directly compute evaluation metrics for this model version.
Since this is a multiclass classification, we can compute the precision, recall, and F1-
score for each class. We can also create a confusion matrix, which helps to analyze
where model predictions within certain categorical labels may suffer. Figure 5-3
shows the confusion matrix comparing this model’s predictions with the ground
truth."|confusion matrix; Continued Model Evaluation design pattern; ground truth label
"type: INTEGER
minValue: 8
maxValue: 32
scaleType: UNIT_LINEAR_SCALE
Instead of using a config file to define these values, you can also do
this using the AI Platform Python API.
In order to do this, we’ll need to add an argument parser to our code that will specify
the arguments we defined in the file above, then refer to these hyperparameters
where they appear throughout our model code.
nn.Sequential
Next, we’ll build our model using PyTorch’s API with the SGD opti‐
mizer. Since our model predicts baby weight as a float, this will be a regression
model. We specify each of our hyperparameters using the args variable, which con‐
tains the variables defined in our argument parser:
<b>import</b> <b>torch.nn</b> <b>as</b> <b>nn</b>
model = nn.Sequential(nn.Linear(num_features, args.hidden_layer_size),
nn.ReLU(),
nn.Linear(args.hidden_layer_size, 1))
optimizer = torch.optim.SGD(model.parameters(), lr=args.lr,
momentum=args.momentum)
At the end of our model training code, we’ll create an instance of HyperTune(), and
tell it the metric we’re trying to optimize. This will report the resulting value of our
optimization metric after each training run. It’s important that whichever optimiza‐
tion metric we choose is calculated on our test or validation datasets, and not our
training dataset:
<b>import</b> <b>hypertune</b>
hpt = hypertune.HyperTune()
val_mse = 0
num_batches = 0
criterion = nn.MSELoss()
<b>with</b> torch.no_grad():
<b>for</b> i, (data, label) <b>in</b> enumerate(validation_dataloader):
num_batches += 1
y_pred = model(data)
mse = criterion(y_pred, label.view(-1,1))
val_mse += mse.item()"|Hyperparameter Tuning design pattern; PyTorch
"simpler to implement since every card payment from the old data will have the exact
same value (the 4-element array [0, 0.1, 0.3, 0.6]). We can update the older data in
one line of code, rather than writing a script to generate random numbers as in the
probabilistic method. It is also computationally much less expensive.
<b>Augmenteddata</b>
In order to maximize use of the newer data, make sure to use only two splits of the
data, which is discussed in “Design Pattern 12: Checkpoints” on page 149 in Chap‐
ter 4. Let’s say that we have 1 million examples available with the old schema, but
only 5,000 examples available with the new schema. How should we create the train‐
ing and evaluation datasets?
Let’s take the evaluation dataset first. It is important to realize that the purpose of
training an ML model is to make predictions on unseen data. The unseen data in our
case will be exclusively data that matches the new schema. Therefore, we need to set
aside a sufficient number of examples from the new data to adequately evaluate gen‐
eralization performance. Perhaps we need 2,000 examples in our evaluation dataset in
order to be confident that the model will perform well in production. The evaluation
dataset will not contain any older examples that have been bridged to match the
newer schema.
How do we know whether we need 1,000 examples in the evaluation dataset or 2,000?
To estimate this number, compute the evaluation metric of the current production
model (which was trained on the old schema) on subsets of its evaluation dataset and
determine how large the subset has to be before the evaluation metric is consistent.
Computing the evaluation metric on different subsets could be done as follows (as
usual, the full code is on GitHub in the code repository for this book):
<b>for</b> subset_size <b>in</b> range(100, 5000, 100):
sizes.append(subset_size)
<i>#</i> <i>compute</i> <i>variability</i> <i>of</i> <i>the</i> <i>eval</i> <i>metric</i>
<i>#</i> <i>at</i> <i>this</i> <i>subset</i> <i>size</i> <i>over</i> <i>25</i> <i>tries</i>
scores = []
<b>for</b> x <b>in</b> range(1, 25):
indices = np.random.choice(N_eval,
size=subset_size, replace=False)
scores.append(
model.score(df_eval[indices],
df_old.loc[N_train+indices, 'tip'])
)
score_mean.append(np.mean(scores))
score_stddev.append(np.std(scores))
In the code above, we are trying out evaluation sizes of 100, 200, …, 5,000. At each
subset size, we are evaluating the model 25 times, each time on a different, randomly
sampled subset of the full evaluation set. Because this is the evaluation set of the cur‐"|Bridged Schema design pattern
"For example, suppose we are trying to train a model to predict the likelihood that a
customer will return an item that they have purchased. If we train a single model, the
resellers’ return behavior will be lost because there are millions of retail buyers (and
retail transactions) and only a few thousand resellers. We don’t really know at the
time that a purchase is being made whether this is a retail buyer or a reseller. How‐
ever, by monitoring other marketplaces, we have identified when items bought from
us are subsequently being resold, and so our training dataset has a label that identifies
a purchase as having been done by a reseller.
One way to solve this problem is to overweight the reseller instances when training
the model. This is suboptimal because we need to get the more common retail buyer
use case as correct as possible. We do not want to trade off a lower accuracy on the
retail buyer use case for a higher accuracy on the reseller use case. However, retail
buyers and resellers behave very differently; for example, while retail buyers return
items within a week or so, resellers return items only if they are unable to sell them,
and so the returns may take place after several months. The business decision of
stocking inventory is different for likely returns from retail buyers versus resellers.
Therefore, it is necessary to get both types of returns as accurate as possible. Simply
overweighting the reseller instances will not work.
An intuitive way to address this problem is by using the Cascade design pattern. We
break the problem into four parts:
1. Predicting whether a specific transaction is by a reseller
2. Training one model on sales to retail buyers
3. Training the second model on sales to resellers
4. In production, combining the output of the three separate models to predict
return likelihood for every item purchased and the probability that the transac‐
tion is by a reseller
This allows for the possibility of different decisions on items likely to be returned
depending on the type of buyer and ensures that the models in steps 2 and 3 are as
accurate as possible on their segment of the training data. Each of these models is rel‐
atively easy to train. The first is simply a classifier, and if the unusual activity is
extremely rare, we can use the Rebalancing pattern to address it. The next two mod‐
els are essentially classification models trained on different segments of the training
data. The combination is deterministic since we choose which model to run based on
whether the activity belonged to a reseller.
The problem comes during prediction. At prediction time, we don’t have true labels,
just the output of the first classification model. Based on the output of the first model,
we will have to determine which of the two sales models we invoke. The problem is
that we are training on labels, but at inference time, we will have to make decisions"|Cascade design pattern; prediction; Rebalancing design pattern
"A complete training example for the natality problem is shown below, with a feature
cross of the is_male and plurality columns used as a feature; see the full code in this
book’s repository:
<b>CREATE</b> <b>OR</b> <b>REPLACE</b> MODEL babyweight.natality_model_feat_eng
<b>TRANSFORM(weight_pounds,</b>
is_male,
plurality,
gestation_weeks,
mother_age,
<b>CAST(mother_race</b> <b>AS</b> string) <b>AS</b> mother_race,
ML.FEATURE_CROSS(
STRUCT(
is_male,
plurality)
<b>)</b> <b>AS</b> gender_X_plurality)
<b>OPTIONS</b>
(MODEL_TYPE='linear_reg',
INPUT_LABEL_COLS=['weight_pounds'],
DATA_SPLIT_METHOD=""NO_SPLIT"") <b>AS</b>
<b>SELECT</b>
*
<b>FROM</b>
babyweight.babyweight_data_train
TrThe Transform pattern (see Chapter 6) is being used here when
engineering features of the natality model. This also allows the
model to “remember” to carry out the feature cross of the input
data fields during prediction.
When we have enough data, the Feature Cross pattern allows models to become sim‐
pler. On the natality dataset, the RMSE for the evaluation set for a linear model with
the Feature Cross pattern is 1.056. Alternatively, training a deep neural network in
BigQuery ML on the same dataset with no feature crosses yields an RMSE of 1.074.
There is a slight improvement in our performance despite using a much simpler lin‐
ear model, and the training time is also drastically reduced.
<b>FeaturecrossesinTensorFlow</b>
is_male plurality
To implement a feature cross using the features and in Tensor‐
tf.feature_column.crossed_column crossed_column
Flow, we use . The method
takes two arguments: a list of the feature keys to be crossed and the hash bucket size.
hash_bucket_size
Crossed features will be hashed according to so it should be large
is_male
enough to comfortably decrease the likelihood of collisions. Since the input
can take 3 values (True, False, Unknown) and the plurality input can take 6 values
(Single(1), Twins(2), Triplets(3), Quadruplets(4), Quintuplets(5), Multiple(2+)),"|BigQuery ML; Feature Cross design pattern; TensorFlow; Transform design pattern
"have windows on two walls? What about your least-favorite room? According to
Alexander:
Rooms lit on two sides, with natural light, create less glare around people and objects;
this lets us see things more intricately; and most important, it allows us to read in
detail the minute expressions that flash across people’s faces….
Having a name for this pattern saves architects from having to continually rediscover
this principle. Yet where and how you get two light sources in any specific local con‐
dition is up to the architect’s skill. Similarly, when designing a balcony, how big
should it be? Alexander recommends 6 feet by 6 feet as being enough for 2 (mis‐
matched!) chairs and a side table, and 12 feet by 12 feet if you want both a covered
sitting space and a sitting space in the sun.
Erich Gamma, Richard Helm, Ralph Johnson, and John Vlissides brought the idea to
software by cataloging 23 object-oriented design patterns in a 1994 book entitled
<i>Design</i> <i>Patterns:</i> <i>Elements</i> <i>of</i> <i>Reusable</i> <i>Object-Oriented</i> <i>Software</i> (Addison-Wesley,
1995). Their catalog includes patterns such as Proxy, Singleton, and Decorator and
led to lasting impact on the field of object-oriented programming. In 2005 the Asso‐
ciation of Computing Machinery (ACM) awarded their annual Programming Lan‐
guages Achievement Award to the authors, recognizing the impact of their work “on
programming practice and programming language design.”
Building production machine learning models is increasingly becoming an engineer‐
ing discipline, taking advantage of ML methods that have been proven in research
settings and applying them to business problems. As machine learning becomes more
mainstream, it is important that practitioners take advantage of tried-and-proven
methods to address recurring problems.
One benefit of our jobs in the customer-facing part of Google Cloud is that it brings
us in contact with a wide variety of machine learning and data science teams and
individual developers from around the world. At the same time, we each work closely
with internal Google teams solving cutting-edge machine learning problems. Finally,
we have been fortunate to work with the TensorFlow, Keras, BigQuery ML, TPU, and
Cloud AI Platform teams that are driving the democratization of machine learning
research and infrastructure. All this gives us a rather unique perspective from which
to catalog the best practices we have observed these teams carrying out.
This book is a catalog of design patterns or repeatable solutions to commonly occur‐
ring problems in ML engineering. For example, the Transform pattern (Chapter 6)
enforces the separation of inputs, features, and transforms and makes the transfor‐
mations persistent in order to simplify moving an ML model to production. Simi‐
larly, Keyed Predictions, in Chapter 5, is a pattern that enables the large-scale
distribution of batch predictions, such as for recommendation models."|Alexander; BigQuery; Cloud AI Platform; design patterns; Design Patterns: Elements of Reusable ObjectOriented Software; Gamma; Helm; Johnson; Keras; Keyed Predictions design pattern; Light on Two Sides of Every Room pattern; Six-Foot Balcony pattern; TensorFlow; TPU; Transform design pattern; Vlissides
"bucket. In these cases, it simplifies later machine learning to additionally store the
embeddings of the text columns or of the images as array-type columns. Doing so
will enable the easy incorporation of such unstructured data into machine learning
models.
To create text embeddings, we can load a pre-trained model such as Swivel from
TensorFlow Hub into BigQuery. The full code is on GitHub:
CREATE OR REPLACE MODEL advdata.swivel_text_embed
OPTIONS(model_type='tensorflow', model_path='gs://BUCKET/swivel/*')
Then, use the model to transform the natural language text column into an embed‐
ding array and store the embedding lookup into a new table:
CREATE OR REPLACE TABLE advdata.comments_embedding AS
SELECT
output_0 <b>as</b> comments_embedding,
comments
FROM ML.PREDICT(MODEL advdata.swivel_text_embed,(
SELECT comments, LOWER(comments) AS sentences
FROM `bigquery-public-data.noaa_preliminary_severe_storms.wind_reports`
))
It is now possible to join against this table to get the text embedding for any com‐
ment. For image embeddings, we can similarly transform image URLs into embed‐
dings and load them into the data warehouse.
Precomputing features in this manner is an example of the “Design Pattern 26: Fea‐
ture Store” on page 295 (see Chapter 6).
<header><largefont><b>Design</b></largefont> <largefont><b>Pattern</b></largefont> <largefont><b>3:</b></largefont> <largefont><b>Feature</b></largefont> <largefont><b>Cross</b></largefont></header>
The Feature Cross design pattern helps models learn relationships between inputs
faster by explicitly making each combination of input values a separate feature.
<header><largefont><b>Problem</b></largefont></header>
Consider the dataset in Figure 2-14 and the task of creating a binary classifier that
separates the + and − labels.
Using only the <i>x_1</i> and <i>x_2</i> coordinates, it is not possible to find a linear boundary
that separates the + and − classes.
This means that to solve this problem, we have to make the model more complex,
perhaps by adding more layers to the model. However, a simpler solution exists."|BigQuery; data warehouses; Embedding design pattern; Feature Cross design pattern; Swivel; TensorFlow hub
"approximate the complex target than a regression model. At inference time, the
model then predicts a collection of probabilities corresponding to these potential out‐
puts. That is, we obtain a discrete PDF giving the relative likelihood of any specific
weight. Of course, care has to be taken here—classification models can be hugely
uncalibrated (such as the model being overly confident and wrong).
<b>Changingtheobjective</b>
In some scenarios, reframing a classification task as a regression could be beneficial.
For example, suppose we had a large movie database with customer ratings on a scale
from 1 to 5, for all movies that the user had watched and rated. Our task is to build a
machine learning model that will be used to serve recommendations to our users.
Viewed as a classification task, we could consider building a model that takes as input
user_id
a , along with that user’s previous video watches and ratings, and predicts
which movie from our database to recommend next. However, it is possible to
reframe this problem as a regression. Instead of the model having a categorical out‐
put corresponding to a movie in our database, our model could instead carry out
multitask learning, with the model learning a number of key characteristics (such as
income, customer segment, and so on) of users who are likely to watch a given movie.
Reframed as a regression task, the model now predicts the user-space representation
for a given movie. To serve recommendations, we choose the set of movies that are
closest to the known characteristics of a user. In this way, instead of the model pro‐
viding the probability that a user will like a movie as in a classification, we would get
a cluster of movies that have been watched by users like this user.
By reframing the classification problem of recommending movies to be a regression
of user characteristics, we gain the ability to easily adapt our recommendation model
to recommend trending videos, or classic movies, or documentaries without having
to train a separate classification model each time.
This type of model approach is also useful when the numerical representation has an
intuitive interpretation; for example, a latitude and longitude pair can be used instead
of urban area predictions. Suppose we wanted to predict which city will experience
the next viral outbreak or which New York neighborhood will have a real estate pric‐
ing surge. It could be easier to predict the latitude and longitude and choose the city
or neighborhood closest to that location, rather than predicting the city or neighbor‐
hood itself.
<header><largefont><b>Trade-Offs</b></largefont> <largefont><b>and</b></largefont> <largefont><b>Alternatives</b></largefont></header>
There is rarely just one way to frame a problem, and it is helpful to be aware of any
trade-offs or alternatives of a given implementation. For example, bucketizing the
output values of a regression is an approach to reframing the problem as a classifica‐"|reframing as regression; Reframing design pattern
"<b>Predictionlibrary</b>
Instead of deploying the serving function as a microservice that can be invoked via a
REST API, it is possible to implement the prediction code as a library function. The
library function would load the exported model the first time it is called, invoke
model.predict() with the provided input, and return the result. Application devel‐
opers who need to predict with the library can then include the library with their
applications.
A library function is a better alternative than a microservice if the model cannot be
called over a network either because of physical reasons (there is no network connec‐
tivity) or because of performance constraints. The library function approach also
places the computational burden on the client, and this might be preferable from a
TensorFlow.js
budgetary standpoint. Using the library approach with can avoid
cross-site problems when there is a desire to have the model running in a browser.
The main drawback of the library approach is that maintenance and updates of the
model are difficult—all the client code that uses the model will have to be updated to
use the new version of the library. The more commonly a model is updated, the more
attractive a microservices approach becomes. A secondary drawback is that the
library approach is restricted to programming languages for which libraries are writ‐
ten, whereas the REST API approach opens up the model to applications written in
pretty much any modern programming language.
The library developer should take care to employ a threadpool and use parallelization
to support the necessary throughput. However, there is usually a limit to the scalabil‐
ity achievable with this approach.
<header><largefont><b>Design</b></largefont> <largefont><b>Pattern</b></largefont> <largefont><b>17:</b></largefont> <largefont><b>Batch</b></largefont> <largefont><b>Serving</b></largefont></header>
The Batch Serving design pattern uses software infrastructure commonly used for
distributed data processing to carry out inference on a large number of instances all
at once.
<header><largefont><b>Problem</b></largefont></header>
Commonly, predictions are carried one at a time and on demand. Whether or not a
credit card transaction is fraudulent is determined at the time a payment is being
processed. Whether or not a baby requires intensive care is determined when the
baby is examined immediately after birth. Therefore, when you deploy a model into
an ML serving framework, it is set up to process one instance, or at most a few thou‐
sands of instances, embedded in a single request.
The serving framework is architected to process an individual request synchronously
and as quickly as possible, as discussed in “Design Pattern 16: Stateless Serving Func‐"|Batch Serving design pattern; GPU; library function; prediction; REST API; Stateless Serving Function design pattern; TPU
"<b>Aggregatefeature</b>
In cases where the distribution of a categorical variable is skewed or where the num‐
ber of buckets is so small that bucket collisions are frequent, we might find it helpful
to add an aggregate feature as an input to our model. For example, for every airport,
we could find the probability of on-time flights in the training dataset and add it as a
feature to our model. This allows us to avoid losing the information associated with
individual airports when we hash the airport codes. In some cases, we might be able
to avoid using the airport name as a feature entirely, since the relative frequency of
on-time flights might be sufficient.
<b>Hyperparametertuning</b>
Because of the trade-offs with bucket collision frequency, choosing the number of
buckets can be difficult. It very often depends on the problem itself. Therefore, we
recommend that you treat the number of buckets as a hyperparameter that is tuned:
- <b>parameterName:</b> nbuckets
type: INTEGER
minValue: 10
maxValue: 20
scaleType: UNIT_LINEAR_SCALE
Make sure that the number of buckets remains within a sensible range of the cardin‐
ality of the categorical variable being hashed.
<b>Cryptographichash</b>
What makes the Hashed Feature lossy is the modulo part of the implementation.
What if we were to avoid the modulo altogether? After all, the farm fingerprint has a
fixed length (an INT64 is 64 bits), and so it can be represented using 64 feature val‐
ues, each of which is 0 or 1. This is called <i>binary</i> <i>encoding.</i>
However, binary encoding does not solve the problem of out-of-vocabulary inputs or
cold start (only the problem of high cardinality). In fact, the bitwise coding is a red
herring. If we don’t do a modulo, we can get a unique representation by simply
encoding the three characters that form the IATA code (thus using a feature of length
3*26=78). The problem with this representation is immediately obvious: airports
whose names start with the letter O have nothing in common when it comes to their
flight delay characteristics—the encoding has created a <i>spurious</i> <i>correlation</i> between
airports that start with the same letter. The same insight holds in binary space as well.
Because of this, we do not recommend binary encoding of farm fingerprint values.
Binary encoding of an MD5 hash will not suffer from this spurious correlation prob‐
lem because the output of an MD5 hash is uniformly distributed, and so the resulting
bits will be uniformly distributed. However, unlike the Farm Fingerprint algorithm,"|binary encoding; Hashed Feature design pattern; hyperparameter tuning; MD5 hash; spurious correlation
