text|keyphrases
"We’ll create a ResNet-34 without pretraining and pass along any arguments received:
<b>def</b> get_learner(**kwargs):
<b>return</b> cnn_learner(dls, resnet34, pretrained=False,
metrics=accuracy, **kwargs).to_fp16()
Here’s the default fastai optimizer, with the usual 3e-3 learning rate:
learn = get_learner()
learn.fit_one_cycle(3, 0.003)
<b>epoch</b> <b>train_loss</b> <b>valid_loss</b> <b>accuracy</b> <b>time</b>
0 2.571932 2.685040 0.322548 00:11
1 1.904674 1.852589 0.437452 00:11
2 1.586909 1.374908 0.594904 00:11
Now let’s try plain SGD. We can pass opt_func (optimization function) to
cnn_learner to get fastai to use any optimizer:
learn = get_learner(opt_func=SGD)
The first thing to look at is lr_find :
learn.lr_find()
(0.017378008365631102, 3.019951861915615e-07)
It looks like we’ll need to use a higher learning rate than we normally use:
learn.fit_one_cycle(3, 0.03, moms=(0,0,0))
<b>epoch</b> <b>train_loss</b> <b>valid_loss</b> <b>accuracy</b> <b>time</b>
0 2.969412 2.214596 0.242038 00:09
1 2.442730 1.845950 0.362548 00:09
2 2.157159 1.741143 0.408917 00:09"|SGD class; training
"<b>Overfitting</b> <b>is</b> <b>the</b> <b>single</b> <b>most</b> <b>important</b> <b>and</b> <b>challenging</b> <b>issue</b> when training for all
machine learning practitioners, and all algorithms. As you will see, it is easy to create
a model that does a great job at making predictions on the exact data it has been
trained on, but it is much harder to make accurate predictions on data the model has
never seen before. And of course, this is the data that will matter in practice. For
instance, if you create a handwritten digit classifier (as we will soon!) and use it to
recognize numbers written on checks, then you are never going to see any of the
numbers that the model was trained on—every check will have slightly different var‐
iations of writing to deal with.
You will learn many methods to avoid overfitting in this book. However, you should
use those methods only after you have confirmed that overfitting is occurring (i.e.,
if you have observed the validation accuracy getting worse during training). We often
see practitioners using overfitting avoidance techniques even when they have enough
data that they didn’t need to do so, ending up with a model that may be less accurate
than what they could have achieved.
<b>ValidationSet</b>
When you train a model, you must <i>always</i> have both a training set
and a validation set, and you must measure the accuracy of your
model only on the validation set. If you train for too long, with not
enough data, you will see the accuracy of your model start to get
worse; this is called <i>overfitting.</i> fastai defaults valid_pct to 0.2 , so
even if you forget, fastai will create a validation set for you!
The fifth line of the code training our image recognizer tells fastai to create a <i>convolu‐</i>
<i>tional</i> <i>neural</i> <i>network</i> (CNN) and specifies what <i>architecture</i> to use (i.e., what kind of
model to create), what data we want to train it on, and what <i>metric</i> to use:
learn = cnn_learner(dls, resnet34, metrics=error_rate)
Why a CNN? It’s the current state-of-the-art approach to creating computer vision
models. We’ll be learning all about how CNNs work in this book. Their structure is
inspired by how the human vision system works.
There are many architectures in fastai, which we will introduce in this book (as well
as discussing how to create your own). Most of the time, however, picking an archi‐
tecture isn’t a very important part of the deep learning process. It’s something that
academics love to talk about, but in practice it is unlikely to be something you need to
spend much time on. There are some standard architectures that work most of the
time, and in this case we’re using one called <i>ResNet</i> that we’ll be talking a lot about in
the book; it is both fast and accurate for many datasets and problems. The 34 in
resnet34 refers to the number of layers in this variant of the architecture (other
options are 18, 50, 101, and 152). Models using architectures with more layers take"|validation set; picking not so important; ResNet; beginning; cnn_learner; computer vision models; convolutional neural network (CNN); architecture not so important; epochs; fastai software library; convolutional neural network; layers; ResNet architecture; Learner; first model declaration; notebooks; overfitting; avoid only when occurring; predictions; training
"Notice that the bias term, <i>b,</i> is the same for each section of the image. You can con‐
sider the bias as part of the filter, just as the weights (α, β, γ, δ) are part of the filter.
Here’s an interesting insight—a convolution can be represented as a special kind of
matrix multiplication, as illustrated in Figure 13-9. The weight matrix is just like the
ones from traditional neural networks. However, this weight matrix has two special
properties:
1. The zeros shown in gray are untrainable. This means that they’ll stay zero
throughout the optimization process.
2. Some of the weights are equal, and while they are trainable (i.e., changeable),
they must remain equal. These are called <i>shared</i> <i>weights.</i>
The zeros correspond to the pixels that the filter can’t touch. Each row of the weight
matrix corresponds to one application of the filter.
<i>Figure</i> <i>13-9.</i> <i>Convolution</i> <i>as</i> <i>matrix</i> <i>multiplication</i>
Now that we understand what convolutions are, let’s use them to build a neural net.
<header><largefont><b>Our</b></largefont> <largefont><b>First</b></largefont> <largefont><b>Convolutional</b></largefont> <largefont><b>Neural</b></largefont> <largefont><b>Network</b></largefont></header>
There is no reason to believe that some particular edge filters are the most useful ker‐
nels for image recognition. Furthermore, we’ve seen that in later layers, convolutional
kernels become complex transformations of features from lower levels, but we don’t
have a good idea of how to manually construct these.
Instead, it would be best to learn the values of the kernels. We already know how to
do this—SGD! In effect, the model will learn the features that are useful for classifica‐
tion. When we use convolutions instead of (or in addition to) regular linear layers, we
create a <i>convolutional</i> <i>neural</i> <i>network</i> (CNN)."|convolutional neural network (CNN); convolution as matrix multiplication
"To tell Module that we want to treat a tensor as a parameter, we have to wrap it in the
nn.Parameter class. This class doesn’t add any functionality (other than automatically
calling requires_grad_ for us). It’s used only as a “marker” to show what to include
in parameters :
<b>class</b> <b>T(Module):</b>
<b>def</b> <b>__init__(self):</b> self.a = nn.Parameter(torch.ones(3))
L(T().parameters())
(#1) [Parameter containing:
tensor([1., 1., 1.], requires_grad=True)]
All PyTorch modules use nn.Parameter for any trainable parameters, which is why
we haven’t needed to explicitly use this wrapper until now:
<b>class</b> <b>T(Module):</b>
<b>def</b> <b>__init__(self):</b> self.a = nn.Linear(1, 3, bias=False)
t = T()
L(t.parameters())
(#1) [Parameter containing:
tensor([[-0.9595],
[-0.8490],
[ 0.8159]], requires_grad=True)]
type(t.a.weight)
torch.nn.parameter.Parameter
We can create a tensor as a parameter, with random initialization, like so:
<b>def</b> create_params(size):
<b>return</b> nn.Parameter(torch.zeros(*size).normal_(0, 0.01))
Let’s use this to create DotProductBias again, but without Embedding:
<b>class</b> <b>DotProductBias</b> (Module):
<b>def</b> <b>__init__(self,</b> n_users, n_movies, n_factors, y_range=(0,5.5)):
self.user_factors = create_params([n_users, n_factors])
self.user_bias = create_params([n_users])
self.movie_factors = create_params([n_movies, n_factors])
self.movie_bias = create_params([n_movies])
self.y_range = y_range
<b>def</b> forward(self, x):
users = self.user_factors[x[:,0]]
movies = self.movie_factors[x[:,1]]
res = (users*movies).sum(dim=1)
res += self.user_bias[x[:,0]] + self.movie_bias[x[:,1]]
<b>return</b> sigmoid_range(res, *self.y_range)
Then let’s train it again to check we get around the same results we saw in the previ‐
ous section:"|built from scratch; Module class; embedding from scratch; parameters
"<header><largefont><b>Random</b></largefont> <largefont><b>Forests</b></largefont></header>
In 1994, Berkeley professor Leo Breiman, one year after his retirement, published a
small technical report called “Bagging Predictors”, which turned out to be one of the
most influential ideas in modern machine learning. The report began:
Bagging predictors is a method for generating multiple versions of a predictor and
using these to get an aggregated predictor. The aggregation averages over the ver‐
sions…The multiple versions are formed by making bootstrap replicates of the learn‐
ing set and using these as new learning sets. Tests…show that bagging can give
substantial gains in accuracy. The vital element is the instability of the prediction
method. If perturbing the learning set can cause significant changes in the predictor
constructed, then bagging can improve accuracy.
Here is the procedure that Breiman is proposing:
1. Randomly choose a subset of the rows of your data (i.e., “bootstrap replicates of
your learning set”).
2. Train a model using this subset.
3. Save that model, and then return to step 1 a few times.
4. This will give you multiple trained models. To make a prediction, predict using
all of the models, and then take the average of each of those model’s predictions.
This procedure is known as <i>bagging.</i> It is based on a deep and important insight:
although each of the models trained on a subset of data will make more errors than a
model trained on the full dataset, those errors will not be correlated with each other.
Different models will make different errors. The average of those errors, therefore, is
zero! So if we take the average of all of the models’ predictions, we should end up
with a prediction that gets closer and closer to the correct answer, the more models
we have. This is an extraordinary result—it means that we can improve the accuracy
of nearly any kind of machine learning algorithm by training it multiple times, each
time on a different random subset of the data, and averaging its predictions.
In 2001, Breiman went on to demonstrate that this approach to building models,
when applied to decision tree building algorithms, was particularly powerful. He
went even further than just randomly choosing rows for each model’s training, but
also randomly selected from a subset of columns when choosing each split in each
decision tree. He called this method the <i>random</i> <i>forest.</i> Today it is, perhaps, the most
widely used and practically important machine learning method.
In essence, a random forest is a model that averages the predictions of a large number
of decision trees, which are generated by randomly varying various parameters that
specify what data is used to train the tree and other tree parameters. Bagging is a
particular approach to <i>ensembling,</i> or combining the results of multiple models"|bagging; Breiman; decision trees; machine learning (ML); predictions; random forests; research papers; tabular data for models; training
"<header><largefont><b>CHAPTER</b></largefont> <largefont><b>10</b></largefont></header>
<header><largefont><b>NLP</b></largefont> <largefont><b>Deep</b></largefont> <largefont><b>Dive:</b></largefont> <largefont><b>RNNs</b></largefont></header>
In Chapter 1, we saw that deep learning can be used to get great results with natural
language datasets. Our example relied on using a pretrained language model and
fine-tuning it to classify reviews. That example highlighted a difference between
transfer learning in NLP and computer vision: in general, in NLP the pretrained
model is trained on a different task.
What we call a <i>language</i> <i>model</i> is a model that has been trained to guess the next word
in a text (having read the ones before). This kind of task is called <i>self-supervised</i> <i>learn‐</i>
<i>ing:</i> we do not need to give labels to our model, just feed it lots and lots of texts. It has
a process to automatically get labels from the data, and this task isn’t trivial: to prop‐
erly guess the next word in a sentence, the model will have to develop an understand‐
ing of the English (or other) language. Self-supervised learning can also be used in
other domains; for instance, see “Self-Supervised Learning and Computer Vision” for
an introduction to vision applications. Self-supervised learning is not usually used for
the model that is trained directly, but instead is used for pretraining a model used for
transfer learning.
<b>Jargon:Self-SupervisedLearning</b>
Training a model using labels that are embedded in the independ‐
ent variable, rather than requiring external labels. For instance,
training a model to predict the next word in a text.
The language model we used in Chapter 1 to classify IMDb reviews was pretrained
on Wikipedia. We got great results by directly fine-tuning this language model to a
movie review classifier, but with one extra step, we can do even better. The Wikipedia
English is slightly different from the IMDb English, so instead of jumping directly to"|natural language processing; natural language models; pretraining NLP on; language model; movie review sentiment model; natural language processing (NLP); pretrained models; self-supervised learning; Wikipedia for pretraining NLP
"The basic idea is that by using more linear layers, we can have our model do more
computation, and therefore model more complex functions. But there’s no point in
just putting one linear layout directly after another one, because when we multiply
things together and then add them up multiple times, that could be replaced by mul‐
tiplying different things together and adding them up just once! That is to say, a series
of any number of linear layers in a row can be replaced with a single linear layer with
a different set of parameters.
But if we put a nonlinear function between them, such as max, this is no longer true.
Now each linear layer is somewhat decoupled from the other ones and can do its own
useful work. The max function is particularly interesting, because it operates as a sim‐
ple if statement.
<b>SylvainSays</b>
Mathematically, we say the composition of two linear functions is
another linear function. So, we can stack as many linear classifiers
as we want on top of each other, and without nonlinear functions
between them, it will just be the same as one linear classifier.
Amazingly enough, it can be mathematically proven that this little function can solve
any computable problem to an arbitrarily high level of accuracy, if you can find the
right parameters for w1 and w2 and if you make these matrices big enough. For any
arbitrarily wiggly function, we can approximate it as a bunch of lines joined together;
to make it closer to the wiggly function, we just have to use shorter lines. This is
known as the <i>universal</i> <i>approximation</i> <i>theorem.</i> The three lines of code that we have
here are known as <i>layers.</i> The first and third are known as <i>linear</i> <i>layers,</i> and the sec‐
ond line of code is known variously as a <i>nonlinearity,</i> or <i>activation</i> <i>function.</i>
Just as in the previous section, we can replace this code with something a bit simpler
by taking advantage of PyTorch:
simple_net = nn.Sequential(
nn.Linear(28*28,30),
nn.ReLU(),
nn.Linear(30,1)
)
nn.Sequential creates a module that will call each of the listed layers or functions in
turn.
nn.ReLU is a PyTorch module that does exactly the same thing as the F.relu function.
Most functions that can appear in a model also have identical forms that are modules.
Generally, it’s just a case of replacing F with nn and changing the capitalization. When
using nn.Sequential, PyTorch requires us to use the module version. Since modules"|nonlinear layer; more linear layers; nonlinear function between linears; numerical digit classifier; linear and nonlinear layers; PyTorch; nonlinear and linear layers; creating an optimizer; Sequential class; stochastic gradient descent (SGD); universal approximation theorem
"To see why so much computation occurs in the early layers, consider the very first
convolution on a 128-pixel input image. If it is a stride-1 convolution, it will apply the
kernel to every one of the 128×128 pixels. That’s a lot of work! In the later layers,
however, the grid size could be as small as 4×4 or even 2×2, so there are far fewer
kernel applications to do.
On the other hand, the first-layer convolution has only 3 input features and 32 output
features. Since it is a 3×3 kernel, this is 3×32×3×3 = 864 parameters in the weights.
But the last convolution will have 256 input features and 512 output features, result‐
ing in 1,179,648 weights! So the first layers contain the vast majority of the computa‐
tion, but the last layers contain the vast majority of the parameters.
A ResNet block takes more computation than a plain convolutional block, since (in
the stride-2 case) a ResNet block has three convolutions and a pooling layer. That’s
why we want to have plain convolutions to start off our ResNet.
We’re now ready to show the implementation of a modern ResNet, with the “bag of
tricks.” It uses the four groups of ResNet blocks, with 64, 128, 256, then 512 filters.
Each group starts with a stride-2 block, except for the first one, since it’s just after a
MaxPooling layer:
<b>class</b> <b>ResNet(nn.Sequential):</b>
<b>def</b> <b>__init__(self,</b> n_out, layers, expansion=1):
stem = _resnet_stem(3,32,32,64)
self.block_szs = [64, 64, 128, 256, 512]
<b>for</b> i <b>in</b> range(1,5): self.block_szs[i] *= expansion
blocks = [self._make_layer(*o) <b>for</b> o <b>in</b> enumerate(layers)]
super().__init__(*stem, *blocks,
nn.AdaptiveAvgPool2d(1), Flatten(),
nn.Linear(self.block_szs[-1], n_out))
<b>def</b> _make_layer(self, idx, n_layers):
stride = 1 <b>if</b> idx==0 <b>else</b> 2
ch_in,ch_out = self.block_szs[idx:idx+2]
<b>return</b> nn.Sequential(*[
ResBlock(ch_in <b>if</b> i==0 <b>else</b> ch_out, ch_out, stride <b>if</b> i==0 <b>else</b> 1)
<b>for</b> i <b>in</b> range(n_layers)
])
The _make_layer function is just there to create a series of n_layers blocks. The first
one is going from ch_in to ch_out with the indicated stride, and all the others are
blocks of stride 1 with ch_out to ch_out tensors. Once the blocks are defined, our
model is purely sequential, which is why we define it as a subclass of nn.Sequential .
(Ignore the expansion parameter for now; we’ll discuss it in the next section. For
now, it’ll be 1, so it doesn’t do anything.)"|building state-of-the-art ResNet
"value of the parameter. When we know how our function will change, we know what
we need to do to make it smaller. This is the key to machine learning: having a way to
change the parameters of a function to make it smaller. Calculus provides us with a
computational shortcut, the derivative, which lets us directly calculate the gradients
of our functions.
One important thing to be aware of is that our function has lots of weights that we
need to adjust, so when we calculate the derivative, we won’t get back one number,
but lots of them—a gradient for every weight. But there is nothing mathematically
tricky here; you can calculate the derivative with respect to one weight and treat all
the other ones as constant, and then repeat that for each other weight. This is how all
of the gradients are calculated, for every weight.
We mentioned just now that you won’t have to calculate any gradients yourself. How
can that be? Amazingly enough, PyTorch is able to automatically compute the deriva‐
tive of nearly any function! What’s more, it does it very fast. Most of the time, it will
be at least as fast as any derivative function that you can create by hand. Let’s see an
example.
First, let’s pick a tensor value at which we want gradients:
xt = tensor(3.).requires_grad_()
Notice the special method requires_grad_? That’s the magical incantation we use to
tell PyTorch that we want to calculate gradients with respect to that variable at that
value. It is essentially tagging the variable, so PyTorch will remember to keep track of
how to compute gradients of the other direct calculations on it that you will ask for.
<b>AlexisSays</b>
This API might throw you off if you’re coming from math or phys‐
ics. In those contexts, the “gradient” of a function is just another
function (i.e., its derivative), so you might expect gradient-related
APIs to give you a new function. But in deep learning, “gradient”
usually means the <i>value</i> of a function’s derivative at a particular
argument value. The PyTorch API also puts the focus on the argu‐
ment, not the function you’re actually computing the gradients of.
It may feel backward at first, but it’s just a different perspective.
Now we calculate our function with that value. Notice how PyTorch prints not just
the value calculated, but also a note that it has a gradient function it’ll be using to cal‐
culate our gradients when needed:
yt = f(xt)
yt
tensor(9., grad_fn=<PowBackward0>)"|gradients; key to ML via derivatives; stochastic gradient descent (SGD); training; weights
"of searches for (say) “healthy skin.” Figure 2-3 shows you kind of the results you
would get.
<i>Figure</i> <i>2-3.</i> <i>Data</i> <i>for</i> <i>a</i> <i>healthy</i> <i>skin</i> <i>detector?</i>
With this as your training data, you would end up not with a healthy skin detector,
but a <i>young</i> <i>white</i> <i>woman</i> <i>touching</i> <i>her</i> <i>face</i> detector! Be sure to think carefully about
the types of data that you might expect to see in practice in your application, and
check carefully to ensure that all these types are reflected in your model’s source data.
(Thanks to Deb Raji, who came up with the healthy skin example. See her paper
“Actionable Auditing: Investigating the Impact of Publicly Naming Biased Perfor‐
mance Results of Commercial AI Products” for more fascinating insights into model
bias.)
Now that we have downloaded some data, we need to assemble it in a format suitable
for model training. In fastai, that means creating an object called DataLoaders."|Raji; research papers
"standard approach is to treat a small loss as good and a large loss as bad, although
this is just a convention).
<i>Step</i>
A simple way to figure out whether a weight should be increased a bit or
decreased a bit would be just to try it: increase the weight by a small amount, and
see if the loss goes up or down. Once you find the correct direction, you could
then change that amount by a bit more, or a bit less, until you find an amount
that works well. However, this is slow! As we will see, the magic of calculus allows
us to directly figure out in which direction, and by roughly how much, to change
each weight, without having to try all these small changes. The way to do this is
by calculating <i>gradients.</i> This is just a performance optimization; we would get
exactly the same results by using the slower manual process as well.
<i>Stop</i>
Once we’ve decided how many epochs to train the model for (a few suggestions
for this were given in the earlier list), we apply that decision. For our digit classi‐
fier, we would keep training until the accuracy of the model started getting worse,
or we ran out of time.
Before applying these steps to our image classification problem, let’s illustrate what
they look like in a simpler case. First we will define a very simple function, the quad‐
ratic—let’s pretend that this is our loss function, and x is a weight parameter of the
function:
<b>def</b> f(x): <b>return</b> x**2
Here is a graph of that function:
plot_function(f, 'x', 'x**2')"|stochastic gradient descent; stochastic gradient descent (SGD)
"We just completed various mathematical operations on PyTorch tensors. If you’ve
done numeric programming in PyTorch before, you may recognize these as being
similar to NumPy arrays. Let’s have a look at those two important data structures.
<header><largefont><b>NumPy</b></largefont> <largefont><b>Arrays</b></largefont> <largefont><b>and</b></largefont> <largefont><b>PyTorch</b></largefont> <largefont><b>Tensors</b></largefont></header>
NumPy is the most widely used library for scientific and numeric programming in
Python. It provides similar functionality and a similar API to that provided by
PyTorch; however, it does not support using the GPU or calculating gradients, which
are both critical for deep learning. Therefore, in this book, we will generally use
PyTorch tensors instead of NumPy arrays, where possible.
(Note that fastai adds some features to NumPy and PyTorch to make them a bit more
similar to each other. If any code in this book doesn’t work on your computer, it’s pos‐
sible that you forgot to include a line like this at the start of your notebook: from
fastai.vision.all import *.)
But what are arrays and tensors, and why should you care?
Python is slow compared to many languages. Anything fast in Python, NumPy, or
PyTorch is likely to be a wrapper for a compiled object written (and optimized) in
another language—specifically, C. In fact, <i>NumPy</i> <i>arrays</i> <i>and</i> <i>PyTorch</i> <i>tensors</i> <i>can</i> <i>fin‐</i>
<i>ish</i> <i>computations</i> <i>many</i> <i>thousands</i> <i>of</i> <i>times</i> <i>faster</i> <i>than</i> <i>using</i> <i>pure</i> <i>Python.</i>
A NumPy array is a multidimensional table of data, with all items of the same type.
Since that can be any type at all, they can even be arrays of arrays, with the innermost
arrays potentially being different sizes—this is called a <i>jagged</i> <i>array.</i> By “multidimen‐
sional table,” we mean, for instance, a list (dimension of one), a table or matrix
(dimension of two), a table of tables or cube (dimension of three), and so forth. If the
items are all of simple type such as integer or float, NumPy will store them as a com‐
pact C data structure in memory. This is where NumPy shines. NumPy has a wide
variety of operators and methods that can run computations on these compact struc‐
tures at the same speed as optimized C, because they are written in optimized C.
A PyTorch tensor is nearly the same thing as a NumPy array, but with an additional
restriction that unlocks additional capabilities. It’s the same in that it, too, is a multi‐
dimensional table of data, with all items of the same type. However, the restriction is
that a tensor cannot use just any old type—it has to use a single basic numeric type
for all components. As a result, a tensor is not as flexible as a genuine array of arrays.
For example, a PyTorch tensor cannot be jagged. It is always a regularly shaped multi‐
dimensional rectangular structure.
The vast majority of methods and operators supported by NumPy on these structures
are also supported by PyTorch, but PyTorch tensors have additional capabilities. One
major capability is that these structures can live on the GPU, in which case their com‐
putation will be optimized for the GPU and can run much faster (given lots of values"|arrays; arrays within arrays; GPU deep learning servers; jagged arrays; PyTorch; NumPy; tensors
"gradients of the loss with respect to <i>l</i> , which will need the gradients of the loss with
2
respect to <i>out.</i>
So to compute all the gradients we need for the update, we need to begin from the
output of the model and work our way <i>backward,</i> one layer after the other—which is
why this step is known as <i>backpropagation.</i> We can automate it by having each func‐
tion we implemented (relu, mse, lin) provide its backward step: that is, how to
derive the gradients of the loss with respect to the input(s) from the gradients of the
loss with respect to the output.
Here we populate those gradients in an attribute of each tensor, a bit like PyTorch
does with .grad .
The first are the gradients of the loss with respect to the output of our model (which
squeeze mse,
is the input of the loss function). We undo the we did in and then we
use the formula that gives us the derivative of <i>x</i> 2 : 2x. The derivative of the mean is just
1/n, where <i>n</i> is the number of elements in our input:
<b>def</b> mse_grad(inp, targ):
<i>#</i> <i>grad</i> <i>of</i> <i>loss</i> <i>with</i> <i>respect</i> <i>to</i> <i>output</i> <i>of</i> <i>previous</i> <i>layer</i>
inp.g = 2. * (inp.squeeze() - targ).unsqueeze(-1) / inp.shape[0]
For the gradients of the ReLU and our linear layer, we use the gradients of the loss
with respect to the output (in out.g) and apply the chain rule to compute the gradi‐
ents of the loss with respect to the output (in inp.g ). The chain rule tells us that
inp.g = relu'(inp) * out.g. The derivative of relu is either 0 (when inputs are
negative) or 1 (when inputs are positive), so this gives us the following:
<b>def</b> relu_grad(inp, out):
<i>#</i> <i>grad</i> <i>of</i> <i>relu</i> <i>with</i> <i>respect</i> <i>to</i> <i>input</i> <i>activations</i>
inp.g = (inp>0).float() * out.g
The scheme is the same to compute the gradients of the loss with respect to the
inputs, weights, and bias in the linear layer:
<b>def</b> lin_grad(inp, out, w, b):
<i>#</i> <i>grad</i> <i>of</i> <i>matmul</i> <i>with</i> <i>respect</i> <i>to</i> <i>input</i>
inp.g = out.g @ w.t()
w.g = inp.t() @ out.g
b.g = out.g.sum(0)
We won’t linger on the mathematical formulas that define them since they’re not
important for our purposes, but do check out Khan Academy’s excellent calculus les‐
sons if you’re interested in this topic."|backward pass and; gradients and backward pass
"when he was an undergraduate. Even at Tesla, where they’re trying to solve the
extremely tough challenge of making a self-driving car, CEO Elon Musk says:
A PhD is definitely not required. All that matters is a deep understanding of AI & abil‐
ity to implement NNs in a way that is actually useful (latter point is what’s truly hard).
Don’t care if you even graduated high school.
What you will need to do to succeed, however, is to apply what you learn in this book
to a personal project, and always persevere.
<header><largefont><b>Your</b></largefont> <largefont><b>Projects</b></largefont> <largefont><b>and</b></largefont> <largefont><b>Your</b></largefont> <largefont><b>Mindset</b></largefont></header>
Whether you’re excited to identify if plants are diseased from pictures of their leaves,
autogenerate knitting patterns, diagnose TB from X-rays, or determine when a rac‐
coon is using your cat door, we will get you using deep learning on your own prob‐
lems (via pretrained models from others) as quickly as possible, and then will
progressively drill into more details. You’ll learn how to use deep learning to solve
your own problems at state-of-the-art accuracy within the first 30 minutes of the next
chapter! (And feel free to skip straight there now if you’re dying to get coding right
away.) There is a pernicious myth out there that you need to have computing resour‐
ces and datasets the size of those at Google to be able to do deep learning, but it’s not
true.
So, what sorts of tasks make for good test cases? You could train your model to distin‐
guish between Picasso and Monet paintings or to pick out pictures of your daughter
instead of pictures of your son. It helps to focus on your hobbies and passions—set‐
ting yourself four or five little projects rather than striving to solve a big, grand prob‐
lem tends to work better when you’re getting started. Since it is easy to get stuck,
trying to be too ambitious too early can often backfire. Then, once you’ve got the
basics mastered, aim to complete something you’re really proud of!
<b>JeremySays</b>
Deep learning can be set to work on almost any problem. For
instance, my first startup was a company called FastMail, which
provided enhanced email services when it launched in 1999 (and
still does to this day). In 2002, I set it up to use a primitive form of
deep learning, single-layer neural networks, to help categorize
emails and stop customers from receiving spam.
Common character traits in the people who do well at deep learning include playful‐
ness and curiosity. The late physicist Richard Feynman is an example of someone we’d
expect to be great at deep learning: his development of an understanding of the
movement of subatomic particles came from his amusement at how plates wobble
when they spin in the air."|how to learn; Feynman
"To see if this is any good, let’s check what a very simple model would give us. In this
case, we could always predict the most common token, so let’s find out which token is
most often the target in our validation set:
n,counts = 0,torch.zeros(len(vocab))
<b>for</b> x,y <b>in</b> dls.valid:
n += y.shape[0]
<b>for</b> i <b>in</b> range_of(vocab): counts[i] += (y==i).long().sum()
idx = torch.argmax(counts)
idx, vocab[idx.item()], counts[idx].item()/n
(tensor(29), 'thousand', 0.15165200855716662)
The most common token has the index 29, which corresponds to the token thousand.
Always predicting this token would give us an accuracy of roughly 15%, so we are
faring way better!
<b>AlexisSays</b>
My first guess was that the separator would be the most common
token, since there is one for every number. But looking at tokens
reminded me that large numbers are written with many words, so
on the way to 10,000 you write “thousand” a lot: five thousand, five
thousand and one, five thousand and two, etc. Oops! Looking at
your data is great for noticing subtle features as well as embarrass‐
ingly obvious ones.
This is a nice first baseline. Let’s see how we can refactor it with a loop.
<header><largefont><b>Our</b></largefont> <largefont><b>First</b></largefont> <largefont><b>Recurrent</b></largefont> <largefont><b>Neural</b></largefont> <largefont><b>Network</b></largefont></header>
Looking at the code for our module, we could simplify it by replacing the duplicated
code that calls the layers with a for loop. In addition to making our code simpler, this
will have the benefit that we will be able to apply our module equally well to token
sequences of different lengths—we won’t be restricted to token lists of length three:
<b>class</b> <b>LMModel2(Module):</b>
<b>def</b> <b>__init__(self,</b> vocab_sz, n_hidden):
self.i_h = nn.Embedding(vocab_sz, n_hidden)
self.h_h = nn.Linear(n_hidden, n_hidden)
self.h_o = nn.Linear(n_hidden,vocab_sz)
<b>def</b> forward(self, x):
h = 0
<b>for</b> i <b>in</b> range(3):
h = h + self.i_h(x[:,i])
h = F.relu(self.h_h(h))
<b>return</b> self.h_o(h)"|examining data importance; language model; natural language processing (NLP); first RNN; most common token prediction; NLP most common token
"<b>Broadcastingwithascalar</b>
Broadcasting with a scalar is the easiest type of broadcasting. When we have a tensor
a and a scalar, we just imagine a tensor of the same shape as a filled with that scalar
and perform the operation:
a = tensor([10., 6, -4])
a > 0
tensor([ True, True, False])
How are we able to do this comparison? 0 is being <i>broadcast</i> to have the same dimen‐
sions as a. Note that this is done without creating a tensor full of zeros in memory
(that would be inefficient).
This is useful if you want to normalize your dataset by subtracting the mean (a scalar)
from the entire dataset (a matrix) and dividing by the standard deviation (another
scalar):
m = tensor([[1., 2, 3], [4,5,6], [7,8,9]])
(m - 5) / 2.73
tensor([[-1.4652, -1.0989, -0.7326],
[-0.3663, 0.0000, 0.3663],
[ 0.7326, 1.0989, 1.4652]])
What if you have different means for each row of the matrix? In that case, you will
need to broadcast a vector to a matrix.
<b>Broadcastingavectortoamatrix</b>
We can broadcast a vector to a matrix as follows:
c = tensor([10.,20,30])
m = tensor([[1., 2, 3], [4,5,6], [7,8,9]])
m.shape,c.shape
(torch.Size([3, 3]), torch.Size([3]))
m + c
tensor([[11., 22., 33.],
[14., 25., 36.],
[17., 28., 39.]])
Here the elements of c are expanded to make three rows that match, making the
operation possible. Again, PyTorch doesn’t actually create three copies of c in mem‐
ory. This is done by the expand_as method behind the scenes:
c.expand_as(m)
tensor([[10., 20., 30.],
[10., 20., 30.],
[10., 20., 30.]])"|broadcasting with a scalar; vector to matrix; building layer from scratch; broadcasting vector to matrix
